1,1,1,1,1,1,1,0.83328
1,1,1,1,1,1,1,0.87663
1,1,1,1,1,1,1,0.85312
1,1,1,1,1,1,1,0.63194
1,1,1,1,1,1,1,0.63227
1,1,1,1,1,1,1,0.92093
1,1,1,1,1,1,1,0.80129
1,1,1,1,1,1,1,0.62678
1,1,1,1,1,1,1,0.62675
1,1,1,1,1,1,1,0.62452
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.62614
1,1,1,1,1,1,1,0.62109
1,1,1,1,1,1,1,0.94227
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.60525
1,1,1,1,1,1,1,0.838
1,1,1,1,1,1,1,0.6091
1,1,1,1,1,1,1,0.81533
1,1,1,1,1,1,1,0.61056
